,V9,V10,V11,V14,V15,V17,V19,V20,V21,V27,V28,V29,V30,V31,V32,V33,Class
900,0.4187192118226601,0.3379629629629629,0.8130511463844798,0.07692307692307693,0.0857114147909968,0.873953816678431,0.7745535714285714,1.0,1.0,0.04903518728717368,0.0,0.0,0.0,0.0,0.0,1.0,0
612,0.21182266009852216,0.4027777777777778,0.2275132275132279,0.0,0.06079180064308682,0.35343349803367957,0.6338271103896103,0.41025641025641024,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
855,0.45320197044334976,0.412037037037037,0.24162257495590822,0.23076923076923078,0.9119774919614149,0.06816577594030453,0.08421266233766234,0.9927490542244641,1.0,0.9997729852440409,0.0,0.0,0.0,0.0,1.0,0.0,0
983,0.5320197044334976,0.41666666666666663,0.22045855379188728,0.0,0.682274919614148,0.9160028234345063,0.7825689935064933,1.0,1.0,0.14097616345062428,0.0,0.0,0.0,0.0,0.0,1.0,0
1336,0.43349753694581283,0.37962962962962965,0.25573192239858944,0.0,0.5346663987138264,0.18886760108903902,0.2195616883116883,1.0,1.0,0.6346197502837685,0.0,0.0,0.0,0.0,0.0,0.0,1
432,0.1330049261083744,0.48611111111111105,0.30511463844797193,0.0,0.061696141479099686,0.9883029141877583,0.20089285714285715,0.31052963430012603,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1526,0.5960591133004927,0.4814814814814815,0.22222222222222232,0.11538461538461542,0.0,0.4201875567207825,0.3603896103896103,0.6381883144178225,1.0,0.9153234960272418,0.0,0.0,0.0,0.0,0.0,0.0,1
955,0.46798029556650245,0.43981481481481477,0.8024691358024691,0.11538461538461542,0.8088826366559486,0.8991630533427448,0.7463474025974025,1.0,1.0,0.08671963677639044,0.0,0.0,0.0,0.0,0.0,1.0,0
1365,0.6600985221674877,0.5185185185185185,0.7707231040564375,0.0,0.7415594855305466,0.5254613290309569,0.6013595779220778,0.5796553173602353,0.0,0.17128263337116909,0.0,0.0,0.0,0.0,0.0,0.0,1
718,0.33497536945812806,0.41666666666666663,0.23104056437389797,0.0,0.10058279742765273,0.37894524553796516,0.7676542207792207,0.5060949978982766,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1635,0.3842364532019705,0.3055555555555555,0.7495590828924161,0.15384615384615385,0.09003215434083602,0.908339215488555,0.830864448051948,1.0,1.0,0.111577752553916,0.0,0.0,0.0,0.0,0.0,0.0,1
259,0.2413793103448276,0.21759259259259256,0.22398589065255736,0.11538461538461542,0.0,0.17999394978320055,0.22493912337662336,0.9885456073980663,1.0,0.9997729852440409,0.0,1.0,0.0,0.0,0.0,0.0,0
1531,0.3793103448275862,0.3379629629629629,0.8095238095238098,0.07692307692307693,0.0024115755627009644,0.5378642734697993,0.5588474025974025,1.0,1.0,0.45085130533484674,0.0,0.0,0.0,0.0,0.0,0.0,1
622,0.18719211822660098,0.4027777777777778,0.23104056437389797,0.0,0.06069131832797428,0.3821720278309973,0.7229099025974025,0.4449348465741908,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
441,0.14285714285714285,0.4814814814814815,0.30158730158730185,0.0,0.056069131832797436,0.40405364525562165,0.5389610389610389,0.36443883984867587,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
795,0.625615763546798,0.47685185185185186,0.23104056437389797,0.038461538461538464,0.21603697749196143,0.39497832005646877,0.9999999999999999,1.0,0.0,0.03325766174801362,0.0,0.0,0.0,1.0,0.0,0.0,0
281,0.4729064039408867,0.375,0.2275132275132279,0.11538461538461542,0.1229903536977492,0.8991630533427448,0.830864448051948,0.8949138293400589,0.0,0.08671963677639044,0.0,1.0,0.0,0.0,0.0,0.0,0
407,0.09359605911330049,0.5231481481481481,0.308641975308642,0.0,0.05878215434083602,0.4582030856105678,0.4854910714285714,0.30811265237494745,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1211,0.3842364532019705,0.43981481481481477,0.24162257495590822,0.15384615384615385,0.19151929260450162,0.7119088434002219,0.46103896103896097,1.0,1.0,0.4565266742338252,0.0,0.0,0.0,0.0,0.0,1.0,0
442,0.1477832512315271,0.4814814814814815,0.30511463844797193,0.0,0.05596864951768489,0.930825854593123,0.23620129870129872,0.3530895334174023,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
634,0.17733990147783252,0.4027777777777778,0.2275132275132279,0.0,0.06079180064308682,0.34455984672784107,0.6330154220779219,0.42202606137032367,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1727,0.5123152709359606,0.37962962962962965,0.2574955908289245,0.0,0.021905144694533762,0.63335686195422,0.8209212662337662,1.0,1.0,0.44335981838819527,0.0,0.0,0.0,0.0,0.0,0.0,1
899,0.4729064039408867,0.40740740740740744,0.8165784832451499,0.07692307692307693,0.44232315112540194,0.8879701522637895,0.8155438311688311,1.0,0.0,0.06617480136208856,0.0,0.0,0.0,0.0,0.0,1.0,0
459,0.15270935960591134,0.4907407407407407,0.308641975308642,0.0,0.055868167202572344,0.9734798830291419,0.28571428571428564,0.46437578814627994,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
92,0.35467980295566504,0.4027777777777778,0.23456790123456805,0.0,0.234927652733119,0.18725420994252295,0.28520698051948046,1.0,1.0,0.9749148694665153,1.0,0.0,0.0,0.0,0.0,0.0,0
1434,0.4285714285714286,0.4537037037037037,0.8165784832451499,0.42307692307692313,0.6195739549839229,0.7983261066854896,0.830864448051948,1.0,0.0,0.07514188422247448,0.0,0.0,0.0,0.0,0.0,0.0,1
1675,0.41379310344827586,0.375,0.6984126984126986,0.23076923076923078,0.5113545016077171,0.8448119390944842,0.9999999999999999,1.0,0.0,0.1566401816118048,0.0,0.0,0.0,0.0,0.0,0.0,1
574,0.19211822660098524,0.412037037037037,0.23104056437389797,0.0,0.06069131832797428,0.39497832005646877,0.7378246753246753,0.42129045817570404,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
977,0.5270935960591133,0.41666666666666663,0.22045855379188728,0.0,0.02522106109324759,0.20026217606130886,0.36586850649350644,1.0,1.0,0.20363223609534617,0.0,0.0,0.0,0.0,0.0,1.0,0
1923,0.5270935960591133,0.40740740740740744,0.24162257495590822,0.0,0.03386254019292605,0.8991630533427448,0.4685470779220779,0.8949138293400589,0.0,0.5404086265607264,0.0,0.0,0.0,0.0,0.0,0.0,1
503,0.21674876847290642,0.48611111111111105,0.31216931216931254,0.0,0.055868167202572344,0.9392961581123324,0.19500811688311687,0.34205548549810844,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
686,0.20689655172413793,0.412037037037037,0.23104056437389797,0.0,0.05767684887459808,0.3880205707371181,0.5705154220779219,0.4131988230348886,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
475,0.1477832512315271,0.4537037037037037,0.308641975308642,0.0,0.05878215434083602,0.8926086518100231,0.2701907467532467,0.4594367381252627,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1554,0.5320197044334976,0.412037037037037,0.22045855379188728,0.0,0.035671221864951766,0.1855399818493496,0.37560876623376616,1.0,1.0,0.13825198637911465,0.0,0.0,0.0,0.0,0.0,0.0,1
931,0.4039408866995074,0.41666666666666663,0.8165784832451499,0.07692307692307693,0.7420618971061094,0.7119088434002219,0.6471185064935064,1.0,1.0,0.4565266742338252,0.0,0.0,0.0,0.0,0.0,1.0,0
557,0.24630541871921183,0.412037037037037,0.23456790123456805,0.0,0.0635048231511254,0.37834022385802163,0.7435064935064934,0.5074611181168558,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
658,0.20689655172413793,0.412037037037037,0.2275132275132279,0.0,0.05486334405144695,0.37188665927195724,0.6554383116883116,0.4745691467002942,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1154,0.47783251231527096,0.41666666666666663,0.8236331569664905,0.15384615384615385,0.20639067524115756,0.4537662599576485,0.5721387987012987,0.5130306851618327,0.0,0.9926220204313281,0.0,0.0,0.0,0.0,0.0,1.0,0
1853,0.19704433497536947,0.22685185185185186,0.8201058201058204,0.11538461538461542,0.00472266881028939,0.49581526671372395,0.9999999999999999,1.0,1.0,0.06617480136208856,0.0,0.0,0.0,0.0,0.0,0.0,1
562,0.2413793103448276,0.412037037037037,0.23456790123456805,0.0,0.05757636655948553,0.3576686497932843,0.7411728896103895,0.5611601513240858,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
609,0.18719211822660098,0.37962962962962965,0.2275132275132279,0.0,0.06079180064308682,0.3867096904305738,0.6501623376623376,0.44146700294241276,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
197,0.47783251231527096,0.44907407407407407,0.23104056437389797,0.11538461538461542,0.5875200964630225,0.35464354139356663,0.30022321428571425,1.0,1.0,0.9793416572077185,0.0,1.0,0.0,0.0,0.0,0.0,0
1239,0.43842364532019706,0.412037037037037,0.23104056437389797,0.0,0.31521302250803857,0.7330846021982453,0.7101258116883117,0.9699453551912569,1.0,0.971282633371169,0.0,0.0,0.0,0.0,0.0,1.0,0
750,0.6009852216748769,0.45833333333333326,0.2275132275132279,0.038461538461538464,0.20448151125401928,0.3277200766360795,0.8985389610389609,0.7372845733501472,0.0,0.021112372304199767,0.0,0.0,0.0,1.0,0.0,0.0,0
1112,0.6059113300492611,0.4814814814814815,0.23809523809523814,0.23076923076923078,0.1844855305466238,0.5798124432792175,0.609780844155844,0.6847414880201765,0.0,0.4960272417707152,0.0,0.0,0.0,0.0,0.0,1.0,0
17,0.3891625615763547,0.44907407407407407,0.8112874779541448,0.42307692307692313,0.10721463022508039,0.18503579711606333,0.3591720779220779,0.9584909625893232,1.0,0.9906923950056754,1.0,0.0,0.0,0.0,0.0,0.0,0
1837,0.7438423645320197,0.625,0.22222222222222232,0.23076923076923078,0.16036977491961416,0.44539679338509636,0.5225243506493505,0.949978982765868,1.0,0.21316685584562997,0.0,0.0,0.0,0.0,0.0,0.0,1
481,0.1330049261083744,0.4814814814814815,0.30511463844797193,0.0,0.05596864951768489,0.9280024200867197,0.2532467532467532,0.43022278268179903,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
575,0.22167487684729065,0.40740740740740744,0.23104056437389797,0.0,0.05767684887459808,0.396289200363013,0.7898741883116883,0.505464480874317,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
471,0.15763546798029557,0.47685185185185186,0.31216931216931254,0.0,0.06159565916398714,0.961681960270243,0.25984172077922074,0.4091004623791509,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1464,0.3793103448275862,0.44907407407407407,0.8236331569664905,0.15384615384615385,0.7616559485530547,0.940707875365534,0.9403409090909091,1.0,1.0,0.37548240635641317,0.0,0.0,0.0,0.0,0.0,0.0,1
1928,0.32019704433497537,0.37037037037037035,0.24514991181657875,0.5192307692307693,0.032355305466237945,0.6065342341433901,0.9308035714285713,0.9595418242959226,0.0,0.9909194097616345,0.0,0.0,0.0,0.0,0.0,0.0,1
1705,0.5123152709359606,0.41666666666666663,0.29100529100529116,0.6923076923076924,0.7507033762057879,0.3153171321972371,0.20525568181818182,0.8358554014291719,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1281,0.270935960591133,0.2638888888888889,0.7566137566137567,0.15384615384615385,0.052150321543408366,0.2317233034183725,0.3912337662337662,1.0,1.0,0.6444948921679909,0.0,0.0,0.0,0.0,0.0,0.0,1
763,0.5172413793103449,0.41666666666666663,0.23456790123456805,0.038461538461538464,0.8157154340836013,0.747907633356862,0.9999999999999999,1.0,0.0,0.00817253121452896,0.0,0.0,0.0,1.0,0.0,0.0,0
1452,0.4975369458128079,0.4537037037037037,0.7742504409171076,0.0,0.622387459807074,0.7759403045275789,0.8209212662337662,1.0,1.0,0.3382519863791146,0.0,0.0,0.0,0.0,0.0,0.0,1
781,0.6059113300492611,0.47685185185185186,0.23104056437389797,0.038461538461538464,0.8686696141479101,1.0,0.661830357142857,0.7372845733501472,0.5,0.029398410896708277,0.0,0.0,0.0,1.0,0.0,0.0,0
135,0.1477832512315271,0.4444444444444444,0.8130511463844798,0.11538461538461542,0.1547427652733119,0.03418372491680952,0.05813717532467532,0.9975830180748213,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1521,0.054187192118226604,0.41666666666666663,0.22222222222222232,0.11538461538461542,0.0,0.04577997378239387,0.14620535714285715,0.9828709541824296,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
635,0.18719211822660098,0.412037037037037,0.23104056437389797,0.0,0.05767684887459808,0.3790460824846224,0.7124594155844155,0.5074611181168558,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1514,0.46798029556650245,0.37037037037037035,0.23809523809523814,0.0,0.17112138263665597,0.31572047998386615,0.3114853896103896,1.0,1.0,0.3382519863791146,0.0,0.0,0.0,0.0,0.0,0.0,1
1689,0.5763546798029556,0.44907407407407407,0.23456790123456805,0.6153846153846154,0.06651929260450161,0.46616920439649095,0.7040381493506493,0.5496006725514923,0.0,0.14665153234960274,0.0,0.0,0.0,0.0,0.0,0.0,1
460,0.14285714285714285,0.4907407407407407,0.30511463844797193,0.0,0.058882636655948555,0.8503579711606333,0.23346185064935063,0.42255149222362337,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1100,0.4236453201970443,0.30092592592592593,0.24514991181657875,0.5576923076923077,0.029441318327974277,0.5678128466270042,0.609780844155844,1.0,1.0,0.11407491486946653,0.0,0.0,0.0,0.0,0.0,1.0,0
552,0.22660098522167488,0.4027777777777778,0.23456790123456805,0.0,0.07536173633440514,0.38328123424422716,0.6868912337662337,0.5040983606557378,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1818,0.43349753694581283,0.4027777777777778,0.24514991181657875,0.5192307692307693,0.9018287781350482,0.3837854189775134,0.5772118506493507,1.0,1.0,0.1326901248581158,0.0,0.0,0.0,0.0,0.0,0.0,1
1825,0.7931034482758621,0.6666666666666666,0.22222222222222232,0.6153846153846154,0.5065313504823151,0.27397398406776247,0.4292816558441558,0.9221311475409836,1.0,0.2052213393870602,0.0,0.0,0.0,0.0,0.0,0.0,1
1089,0.541871921182266,0.40740740740740744,0.23809523809523814,0.0,0.7701969453376206,0.4238176868004437,0.7463474025974025,1.0,1.0,0.07968217934165722,0.0,0.0,0.0,0.0,0.0,1.0,0
1862,0.4285714285714286,0.5601851851851851,0.8201058201058204,0.11538461538461542,0.021402733118971062,0.12917212866794392,0.9999999999999999,1.0,0.0,0.059591373439273565,0.0,0.0,0.0,0.0,0.0,0.0,1
1230,0.43842364532019706,0.3657407407407407,0.23809523809523814,0.15384615384615385,0.4205184887459807,0.4718160734092972,0.5941558441558441,0.426754939050021,0.0,0.26322360953461976,0.0,0.0,0.0,0.0,0.0,1.0,0
8,0.26108374384236455,0.5138888888888888,0.8112874779541448,0.42307692307692313,0.39308681672025725,0.49581526671372395,0.864752435064935,1.0,1.0,0.4997729852440409,1.0,0.0,0.0,0.0,0.0,0.0,0
77,0.4975369458128079,0.4814814814814815,0.22045855379188728,0.15384615384615385,0.18579180064308684,0.3862055056972875,0.44196428571428564,1.0,1.0,0.25811577752553916,1.0,0.0,0.0,0.0,0.0,0.0,0
1517,0.09359605911330049,0.28703703703703703,0.8112874779541448,0.15384615384615385,0.0012057877813504822,0.10547544620348896,0.5772118506493507,1.0,1.0,0.666855845629966,0.0,0.0,0.0,0.0,0.0,0.0,1
58,0.4630541871921182,0.43981481481481477,0.8518518518518521,0.23076923076923078,0.7215635048231511,0.6639104567913683,0.797077922077922,1.0,1.0,0.09398410896708287,1.0,0.0,0.0,0.0,0.0,0.0,0
959,0.46798029556650245,0.44907407407407407,0.8130511463844798,0.11538461538461542,0.22377411575562703,1.0,0.9077719155844155,1.0,0.5,0.09886492622020432,0.0,0.0,0.0,0.0,0.0,1.0,0
762,0.5320197044334976,0.4537037037037037,0.23809523809523814,0.038461538461538464,0.261153536977492,0.747907633356862,0.9999999999999999,1.0,1.0,0.00817253121452896,0.0,0.0,0.0,1.0,0.0,0.0,0
884,0.4236453201970443,0.4537037037037037,0.22222222222222232,0.038461538461538464,0.6401728295819936,0.681556922456388,0.6135349025974025,1.0,1.0,0.32905788876276953,0.0,0.0,0.0,0.0,0.0,1.0,0
1496,0.3793103448275862,0.3055555555555555,0.8201058201058204,1.0,0.11163585209003217,0.7034385398810123,0.6262175324675324,1.0,1.0,0.25300794551645855,0.0,0.0,0.0,0.0,0.0,0.0,1
424,0.10837438423645321,0.4907407407407407,0.30511463844797193,0.0,0.058882636655948555,0.9554300695774932,0.22828733766233766,0.33680117696511136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1401,0.41379310344827586,0.3657407407407407,0.7389770723104059,0.15384615384615385,0.6189710610932476,0.8814157507310678,0.8478084415584415,0.9343211433375368,0.0,0.3438138479001135,0.0,0.0,0.0,0.0,0.0,0.0,1
480,0.17733990147783252,0.47685185185185186,0.308641975308642,0.0,0.05878215434083602,0.919027931834224,0.1997767857142857,0.35445565363598147,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
496,0.17733990147783252,0.47685185185185186,0.30511463844797193,0.0,0.05596864951768489,0.9572451346173237,0.19795048701298698,0.3310214375788146,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1655,0.541871921182266,0.44907407407407407,0.2275132275132279,0.5192307692307693,0.4119774919614148,0.24372290007058586,0.32355925324675316,1.0,1.0,0.09886492622020432,0.0,0.0,0.0,0.0,0.0,0.0,1
1906,0.5763546798029556,0.4537037037037037,0.24162257495590822,0.0,0.2887861736334405,0.6897247151356257,0.6448863636363635,0.6247372845733502,0.0,0.12065834279228152,0.0,0.0,0.0,0.0,0.0,0.0,1
1343,0.45320197044334976,0.47685185185185186,0.23456790123456805,0.5192307692307693,0.2496985530546624,0.6639104567913683,0.661830357142857,1.0,1.0,0.16685584562996594,0.0,0.0,0.0,0.0,0.0,0.0,1
1388,0.5369458128078818,0.41666666666666663,0.23809523809523814,0.0,0.7746181672025724,0.14288595341333063,0.9077719155844155,0.3199873896595208,0.0,0.3163450624290579,0.0,0.0,0.0,0.0,0.0,0.0,1
412,0.10837438423645321,0.48611111111111105,0.31216931216931254,0.0,0.06159565916398714,0.9622869819501866,0.23244724025974023,0.32219419924337955,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1165,0.29064039408866993,0.412037037037037,0.8095238095238098,0.11538461538461542,0.9368971061093249,0.9160028234345063,0.797077922077922,1.0,0.0,0.14097616345062428,0.0,0.0,0.0,0.0,0.0,1.0,0
88,0.45320197044334976,0.43981481481481477,0.24162257495590822,0.0,0.18569131832797428,0.2997882424120198,0.43181818181818177,1.0,1.0,0.6043132803632236,1.0,0.0,0.0,0.0,0.0,0.0,0
998,0.45320197044334976,0.4537037037037037,0.7495590828924161,0.23076923076923078,0.7249799035369776,0.5966522133709791,0.7463474025974025,1.0,1.0,0.5674233825198638,0.0,0.0,0.0,0.0,0.0,1.0,0
1671,0.3793103448275862,0.412037037037037,0.2275132275132279,0.6153846153846154,0.9321744372990354,0.956135928204094,0.5727475649350648,0.8442622950819673,1.0,0.7678774120317821,0.0,0.0,0.0,0.0,0.0,0.0,1
819,0.5467980295566502,0.4444444444444444,0.22398589065255736,0.0,0.03265675241157556,0.27397398406776247,0.3591720779220779,1.0,1.0,0.2052213393870602,0.0,0.0,0.0,0.0,1.0,0.0,0
323,0.39901477832512317,0.412037037037037,0.22045855379188728,0.11538461538461542,0.035671221864951766,0.21226177271352223,0.17481737012987011,0.8399537620849097,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
766,0.5812807881773399,0.45833333333333326,0.23104056437389797,0.038461538461538464,0.7355305466237942,0.3277200766360795,0.9999999999999999,1.0,0.0,0.00817253121452896,0.0,0.0,0.0,1.0,0.0,0.0,0
321,0.39901477832512317,0.37962962962962965,0.22045855379188728,0.11538461538461542,0.04009244372990354,0.3605929212463447,0.36586850649350644,0.9511349306431274,1.0,0.874460839954597,0.0,1.0,0.0,0.0,0.0,0.0,0
60,0.39901477832512317,0.34259259259259256,0.23456790123456805,0.23076923076923078,0.9545819935691319,0.6974891600282342,0.695616883116883,1.0,1.0,0.06390465380249719,1.0,0.0,0.0,0.0,0.0,0.0,0
1510,0.47783251231527096,0.3657407407407407,0.8201058201058204,0.11538461538461542,0.119975884244373,0.8879701522637895,0.5072037337662337,0.7898276586801177,0.0,0.40556186152099893,0.0,0.0,0.0,0.0,0.0,0.0,1
926,0.5123152709359606,0.43981481481481477,0.8165784832451499,0.07692307692307693,0.13916800643086819,0.5798124432792175,0.695616883116883,1.0,1.0,0.07968217934165722,0.0,0.0,0.0,0.0,0.0,1.0,0
836,0.5714285714285714,0.47685185185185186,0.742504409171076,0.11153846153846153,0.23291800643086819,0.6897247151356257,0.6795860389610389,0.808953341740227,0.0,0.12065834279228152,0.0,0.0,0.0,0.0,1.0,0.0,0
979,0.4285714285714286,0.4027777777777778,0.26984126984126977,0.0,0.9422226688102894,0.8879701522637895,0.6376826298701298,1.0,0.0,0.06617480136208856,0.0,0.0,0.0,0.0,0.0,1.0,0
1409,0.4827586206896552,0.43981481481481477,0.8112874779541448,0.11538461538461542,0.7135249196141479,0.8879701522637895,0.9999999999999999,1.0,1.0,0.06617480136208856,0.0,0.0,0.0,0.0,0.0,0.0,1
1443,0.39901477832512317,0.43981481481481477,0.7601410934744268,0.23076923076923078,0.5260249196141479,0.9224563880205707,0.7463474025974025,1.0,1.0,0.17582292849035183,0.0,0.0,0.0,0.0,0.0,0.0,1
1792,0.4975369458128079,0.4305555555555556,0.23809523809523814,0.3076923076923077,0.46332395498392287,1.0,0.8985389610389609,1.0,0.5,0.07627695800227016,0.0,0.0,0.0,0.0,0.0,0.0,1
1457,0.4975369458128079,0.412037037037037,0.23456790123456805,0.0,0.8851487138263666,1.0,0.7463474025974025,1.0,0.5,0.07627695800227016,0.0,0.0,0.0,0.0,0.0,0.0,1
1325,0.6157635467980296,0.48611111111111105,0.25573192239858944,0.0,0.4950763665594856,0.9327417565796108,0.5772118506493507,0.8764186633039092,1.0,0.26322360953461976,0.0,0.0,0.0,0.0,0.0,0.0,1
1918,0.5714285714285714,0.47685185185185186,0.24162257495590822,0.0,0.40514469453376206,0.7899566401129373,0.609780844155844,0.5731399747793191,0.0,0.7002270147559592,0.0,0.0,0.0,0.0,0.0,0.0,1
296,0.4236453201970443,0.33333333333333337,0.22398589065255736,0.11538461538461542,0.05044212218649518,0.514470101845316,0.3591720779220779,0.9274905422446407,1.0,0.5727582292849036,0.0,1.0,0.0,0.0,0.0,0.0,0
1339,0.541871921182266,0.41666666666666663,0.25573192239858944,0.0,0.5082395498392284,0.34879499848744583,0.32355925324675316,0.9579655317360236,1.0,0.9642451759364359,0.0,0.0,0.0,0.0,0.0,0.0,1
271,0.4729064039408867,0.37037037037037035,0.23456790123456805,0.11538461538461542,0.20980707395498394,0.767268327115055,0.6448863636363635,0.9044766708701135,0.0,0.13825198637911465,0.0,1.0,0.0,0.0,0.0,0.0,0
46,0.4187192118226601,0.3657407407407407,0.8095238095238098,0.07692307692307693,0.21935289389067525,0.5346374911767672,0.5772118506493507,1.0,1.0,0.08796821793416573,1.0,0.0,0.0,0.0,0.0,0.0,0
1110,0.6157635467980296,0.4907407407407407,0.24162257495590822,0.23076923076923078,0.14439308681672025,0.1902793183422406,0.6112012987012987,0.29939050021017233,0.0,0.9727582292849035,0.0,0.0,0.0,0.0,0.0,1.0,0
1133,0.4088669950738916,0.4444444444444444,0.1393298059964727,0.0,0.6509244372990355,0.6737924775637794,0.6336241883116882,1.0,1.0,0.9555051078320091,0.0,0.0,0.0,0.0,0.0,1.0,0
360,0.8768472906403941,0.787037037037037,0.2821869488536155,0.0,0.7563303858520901,0.7983261066854896,0.9999999999999999,1.0,1.0,0.07514188422247448,0.0,0.0,1.0,0.0,0.0,0.0,0
1669,0.2413793103448276,0.23148148148148145,0.2275132275132279,0.6153846153846154,0.9336816720257236,0.630230916607845,0.5878652597402597,0.966057166876839,1.0,0.8368898978433598,0.0,0.0,0.0,0.0,0.0,0.0,1
16,0.054187192118226604,0.4907407407407407,0.8112874779541448,0.42307692307692313,0.18579180064308684,0.12705455278814157,0.2041396103896104,0.9477721731820092,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
493,0.18719211822660098,0.48611111111111105,0.308641975308642,0.0,0.05878215434083602,0.9403045275789049,0.2218952922077922,0.30863808322824715,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
815,0.458128078817734,0.40740740740740744,0.22222222222222232,0.3076923076923077,0.02672829581993569,0.1285671069880004,0.18831168831168832,1.0,1.0,0.9779795686719637,0.0,0.0,0.0,0.0,1.0,0.0,0
193,0.5172413793103449,0.412037037037037,0.2275132275132279,0.11538461538461542,0.7498995176848875,0.5378642734697993,0.4564732142857142,0.9579655317360236,1.0,0.45085130533484674,0.0,1.0,0.0,0.0,0.0,0.0,0
1898,0.5615763546798029,0.5231481481481481,0.8236331569664905,0.3961538461538462,0.8197347266881029,0.20389230614097004,0.9999999999999999,0.6497477931904161,0.0,0.0706015891032917,0.0,0.0,0.0,0.0,0.0,0.0,1
1652,0.3251231527093596,0.40740740740740744,0.23456790123456805,0.0,0.18468649517684887,0.5678128466270042,0.6262175324675324,1.0,1.0,0.3382519863791146,0.0,0.0,0.0,0.0,0.0,0.0,1
867,0.4039408866995074,0.43981481481481477,0.8112874779541448,0.15384615384615385,0.40383842443729906,0.7899566401129373,0.8038758116883116,0.5407734342160572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1425,0.45320197044334976,0.44907407407407407,0.24162257495590822,0.11538461538461542,0.6733319935691319,0.7983261066854896,0.8872767857142856,1.0,1.0,0.07514188422247448,0.0,0.0,0.0,0.0,0.0,0.0,1
806,0.6059113300492611,0.4907407407407407,0.23456790123456805,0.038461538461538464,0.31330385852090037,0.873953816678431,0.609780844155844,1.0,0.0,0.04903518728717368,0.0,0.0,0.0,1.0,0.0,0.0,0
539,0.5714285714285714,0.47685185185185186,0.23456790123456805,0.0,0.1522307073954984,0.5233437531511546,0.21002435064935066,0.6372425388818832,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
438,0.1330049261083744,0.4907407407407407,0.30511463844797193,0.0,0.058882636655948555,0.7647474034486236,0.29230925324675316,0.35540142917192097,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
140,0.13793103448275862,0.412037037037037,0.24162257495590822,0.15384615384615385,0.6644895498392284,0.03125945346374912,0.05204951298701297,0.9911727616645649,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1222,0.4975369458128079,0.4444444444444444,0.24162257495590822,0.15384615384615385,0.4552853697749196,0.6028032671170717,0.7132711038961038,0.6739176124422026,0.0,0.9043132803632237,0.0,0.0,0.0,0.0,0.0,1.0,0
889,0.5320197044334976,0.44907407407407407,0.23809523809523814,0.15384615384615385,0.14610128617363344,0.873953816678431,0.6347402597402597,0.8686422866750736,0.0,0.2877412031782066,0.0,0.0,0.0,0.0,0.0,1.0,0
467,0.1330049261083744,0.48611111111111105,0.308641975308642,0.0,0.055868167202572344,0.9736815569224564,0.25446428571428564,0.39775115594787724,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1038,0.4975369458128079,0.4814814814814815,0.8236331569664905,0.07692307692307693,0.24316720257234728,0.7310678632651003,0.830864448051948,0.912463219840269,0.0,0.18955732122587968,0.0,0.0,0.0,0.0,0.0,1.0,0
